BASEALALAÚ	-60.520	-0.859
    14    12  2020      426.000000
    15    12  2020      429.000000
    16    12  2020      432.000000
    17    12  2020      485.000000
    18    12  2020      523.000000
    19    12  2020      543.000000
    20    12  2020      557.000000
    21    12  2020      563.000000
    22    12  2020      577.000000
    23    12  2020      589.000000
    24    12  2020      608.000000
    25    12  2020      619.000000
    26    12  2020      630.000000
    27    12  2020      627.000000
    28    12  2020      625.000000
    29    12  2020      629.000000
    30    12  2020      638.000000
    31    12  2020      646.000000
     1     1  2021      654.000000
     2     1  2021      659.000000
     3     1  2021      658.000000
     4     1  2021      628.000000
     5     1  2021      612.000000
     6     1  2021      588.000000
     7     1  2021      571.000000
     8     1  2021      565.000000
     9     1  2021      567.000000
    10     1  2021      570.000000
    11     1  2021      575.000000
    12     1  2021      569.000000
    13     1  2021      560.000000
    14     1  2021      539.000000
    15     1  2021      528.000000
    16     1  2021      520.000000
    17     1  2021      497.000000
    18     1  2021      492.000000
    19     1  2021      484.000000
    20     1  2021      496.000000
    21     1  2021      512.000000
    22     1  2021      529.000000
    23     1  2021      536.000000
    24     1  2021      529.000000
    25     1  2021      523.000000
    26     1  2021      515.000000
    27     1  2021      501.000000
    28     1  2021      493.000000
    29     1  2021      484.000000
    30     1  2021      474.000000
    31     1  2021      463.000000
     1     2  2021      458.000000
     2     2  2021      454.000000
     3     2  2021      449.000000
     4     2  2021      443.000000
     5     2  2021      440.000000
     6     2  2021      444.000000
     7     2  2021      446.000000
     8     2  2021      443.000000
     9     2  2021      439.000000
    10     2  2021      434.000000
    11     2  2021      430.000000
    12     2  2021      428.000000
    13     2  2021      432.000000
    14     2  2021      436.000000
    15     2  2021      438.000000
    16     2  2021      437.000000
    17     2  2021      433.000000
    18     2  2021      427.000000
    19     2  2021      422.000000
    20     2  2021      417.000000
    21     2  2021      413.000000
    22     2  2021      406.000000
    23     2  2021      398.000000
    24     2  2021      393.000000
    25     2  2021      387.000000
    26     2  2021      384.000000
    27     2  2021      388.000000
    28     2  2021      405.000000
     1     3  2021      422.000000
     2     3  2021      439.000000
     3     3  2021      447.000000
     4     3  2021      458.000000
     5     3  2021      475.000000
     6     3  2021      484.000000
     7     3  2021      501.000000
     8     3  2021      518.000000
     9     3  2021      524.000000
    10     3  2021      529.000000
    11     3  2021      537.000000
    12     3  2021      544.000000
    13     3  2021      555.000000
    14     3  2021      573.000000
    15     3  2021      589.000000
    16     3  2021      611.000000
    17     3  2021      655.000000
    18     3  2021      685.000000
    19     3  2021      687.000000
    20     3  2021      635.000000
    21     3  2021      529.000000
    22     3  2021      485.000000
    23     3  2021      459.000000
    24     3  2021      454.000000
    25     3  2021      450.000000
    26     3  2021      455.000000
    27     3  2021      474.000000
    28     3  2021      486.000000
    29     3  2021      489.000000
    30     3  2021      487.000000
    31     3  2021      478.000000
     1     4  2021      468.000000
     2     4  2021      456.000000
     3     4  2021      447.000000
     4     4  2021      437.000000
     5     4  2021      444.000000
     6     4  2021      525.000000
     7     4  2021      645.000000
     8     4  2021      726.000000
     9     4  2021      790.000000
    10     4  2021      818.000000
    11     4  2021      834.000000
    12     4  2021      829.000000
    13     4  2021      823.000000
    14     4  2021      822.000000
    15     4  2021      829.000000
    16     4  2021      832.000000
    17     4  2021      825.000000
    18     4  2021      792.000000
    19     4  2021      723.000000
    20     4  2021      640.000000
    21     4  2021      575.000000
    22     4  2021      553.000000
    23     4  2021      542.000000
    24     4  2021      538.000000
    25     4  2021      586.000000
    26     4  2021      640.000000
    27     4  2021      703.000000
    28     4  2021      739.000000
    29     4  2021      765.000000
    30     4  2021      794.000000
     1     5  2021      721.000000
     2     5  2021      727.000000
     3     5  2021      731.000000
     4     5  2021      737.000000
     5     5  2021      743.000000
     6     5  2021      750.000000
     7     5  2021      748.000000
     8     5  2021      749.000000
     9     5  2021      762.000000
    10     5  2021      777.000000
    11     5  2021      789.000000
    12     5  2021      790.000000
    13     5  2021      792.000000
    14     5  2021      793.000000
    15     5  2021      795.000000
    16     5  2021      796.000000
    17     5  2021      798.000000
    18     5  2021      799.000000
    19     5  2021      795.000000
    20     5  2021      735.000000
    21     5  2021      645.000000
    22     5  2021      596.000000
    23     5  2021      584.000000
    24     5  2021      579.000000
    25     5  2021      575.000000
    26     5  2021      579.000000
    27     5  2021      607.000000
    28     5  2021      663.000000
    29     5  2021      713.000000
    30     5  2021      777.000000
    31     5  2021      792.000000
     1     6  2021      748.000000
     2     6  2021      728.000000
     3     6  2021      718.000000
     4     6  2021      720.000000
     5     6  2021      727.000000
     6     6  2021      736.000000
